2R	16029426	16029490	+	9479
2R	16029661	16029802	+	9479
2R	16032177	16038051	+	9480
2R	16032435	16038051	+	9480
2R	16038458	16040142	+	9480
2R	16040260	16040891	+	9480
2R	16041712	16041918	+	9480
2R	16042038	16042104	+	9480
2R	16042452	16042508	+	9480
2R	16042699	16042754	+	9480
2R	16042892	16042952	+	9480
2R	16043171	16043245	+	9480
2R	16043322	16043381	+	9480
2R	16043535	16043598	+	9480
2R	16045014	16045078	+	9480
2R	16045181	16045286	+	9480
2R	16045391	16045450	+	9480
2R	16047923	16047983	+	9481
2R	16048067	16048131	+	9481
2R	16048279	16048336	+	9481
2R	16048430	16048492	+	9481
2R	16048696	16048753	+	9481
2R	16048920	16048983	+	9481
2R	16049147	16049203	+	9481
2R	16049262	16049325	+	9481
2R	16049410	16049486	+	9481
2R	16049620	16056525	+	9481
2R	16056626	16056925	+	9481
2R	16057578	16058454	+	9481
2R	16059746	16059817	+	9481
2R	16078608	16078663	-	9483
2R	16078644	16078714	-	9483
2R	16083394	16083449	-	9484
2R	16083612	16083682	-	9484
2R	16083884	16083945	-	9484
2R	16085097	16085163	-	9484
2R	16085490	16085563	-	9484
2R	16085621	16086044	-	9484
2R	16085621	16086930	-	9484
2R	16085621	16088304	-	9484
2R	16086294	16086930	-	9484
2R	16086294	16088304	-	9484
2R	16087726	16088304	-	9484
2R	16088366	16088451	-	9484
2R	16088536	16088682	-	9484
2R	16088826	16088906	-	9484
2R	16089039	16089091	-	9484
2R	16089287	16089570	-	9484
2R	16089893	16098127	-	9484
2R	16099016	16099078	+	9485
2R	16099636	16099693	-	9486
2R	16101782	16101834	-	9486
2R	16102051	16102109	-	9486
2R	16102821	16103610	+	9487
2R	16102893	16103610	+	9487
2R	16102950	16103610	+	9487
2R	16103309	16103610	+	9487
2R	16103775	16105032	+	9487
2R	16105183	16105716	+	9487
2R	16105798	16105859	+	9487
2R	16109275	16109371	-	9488
2R	16109429	16109626	-	9488
2R	16110672	16111500	+	9489
2R	16110672	16111740	+	9489
2R	16111555	16111740	+	9489
2R	16111927	16111982	+	9489
2R	16112142	16112195	+	9489
2R	16112142	16112201	+	9489
2R	16112531	16112588	+	9489
2R	16112531	16112591	+	9489
2R	16112715	16112788	+	9489
2R	16112970	16113180	+	9489
2R	16112970	16114771	+	9489
2R	16113259	16113775	+	9489
2R	16113884	16114034	+	9489
2R	16114473	16114771	+	9489
2R	16114634	16114771	+	9489
2R	16114867	16114939	+	9489
2R	16114867	16115353	+	9489
2R	16115595	16115652	+	9489
2R	16115759	16115810	+	9489
2R	16115763	16115810	+	9489
2R	16116537	16116592	+	9489
2R	16117297	16117354	+	9490
2R	16117499	16117554	+	9490
2R	16117709	16117768	+	9490
2R	16117955	16118011	+	9490
2R	16118862	16118913	+	9490
2R	16119915	16120398	+	9491
2R	16120209	16120398	+	9491
2R	16120209	16120410	+	9491
2R	16120654	16120715	+	9491
2R	16120860	16120965	+	9491
2R	16121117	16121182	+	9491
2R	16121926	16122096	+	9491
2R	16122387	16122452	+	9491
2R	16123698	16124084	+	9492
2R	16124253	16124314	+	9492
2R	16125783	16131541	+	9493
2R	16131900	16132308	+	9493
2R	16132636	16132828	+	9493
2R	16132636	16133421	+	9493
2R	16132636	16136026	+	9493
2R	16133091	16136026	+	9493
2R	16133684	16136026	+	9493
2R	16136126	16136186	+	9493
2R	16136361	16136424	+	9493
2R	16136567	16136833	+	9493
2R	16136567	16137204	+	9493
2R	16137030	16137204	+	9493
2R	16138439	16138766	+	9494
2R	16138885	16140329	+	9494
2R	16140438	16140499	+	9494
2R	16140574	16140633	+	9494
2R	16142295	16142353	+	9495
2R	16143415	16143481	+	9496
2R	16143972	16144026	+	9496
2R	16144714	16144772	+	9496
2R	16144918	16144979	+	9496
2R	16145579	16145642	+	9496
2R	16146884	16146941	-	9497
2R	16147102	16147165	-	9497
2R	16151066	16164086	+	9499
2R	16158601	16158679	-	9502
2R	16165114	16165612	+	9499
2R	16165685	16165748	+	9499
2R	16165959	16166014	+	9499
2R	16166159	16166222	+	9499
2R	16167047	16167108	+	9499
2R	16167466	16167527	+	9499
2R	16167810	16167872	+	9499
2R	16170077	16170136	-	9503
2R	16170706	16170759	-	9503
2R	16171560	16171617	-	9504
2R	16171993	16172050	-	9504
2R	16172186	16172245	-	9504
2R	16172317	16172377	-	9504
2R	16172578	16172636	-	9504
2R	16173241	16173309	-	9504
2R	16173652	16173724	-	9504
2R	16174043	16174107	-	9504
2R	16174231	16174297	-	9504
2R	16174467	16174540	-	9504
2R	16174852	16174915	-	9504
2R	16175204	16175268	-	9504
2R	16175422	16175485	-	9504
2R	16175999	16176058	-	9504
2R	16176172	16176232	-	9504
2R	16176369	16176520	-	9504
2R	16176675	16178171	-	9504
2R	16178878	16181980	+	9505
2R	16178953	16181980	+	9505
2R	16179373	16181980	+	9505
2R	16181806	16181980	+	9505
2R	16182091	16182157	+	9505
2R	16182459	16182516	+	9505
2R	16182674	16182736	+	9505
2R	16182915	16182982	+	9505
2R	16183119	16183185	+	9505
2R	16183538	16183602	+	9505
2R	16185752	16185811	-	9506
2R	16186020	16186406	-	9506
2R	16187137	16188577	+	9507
2R	16188155	16188577	+	9507
2R	16189665	16189762	+	9507
2R	16192032	16192099	+	9507
2R	16192226	16192287	+	9507
2R	16192504	16192564	+	9507
2R	16192777	16192844	+	9507
2R	16195658	16195716	-	9508
2R	16195971	16196066	-	9508
2R	16196001	16196066	-	9508
2R	16196573	16196691	+	9509
2R	16196603	16196691	+	9509
2R	16198339	16198484	+	9510,9511
2R	16198947	16199006	+	9510,9511
2R	16200219	16200277	-	9512
2R	16201506	16201559	-	9512
2R	16202082	16202143	-	9512
2R	16202641	16202748	-	9512
2R	16204382	16204441	-	9513
2R	16204755	16204824	-	9513
2R	16205032	16205319	-	9513
2R	16205032	16205709	-	9513
2R	16205581	16205709	-	9513
2R	16205820	16205900	-	9513
2R	16206080	16206171	-	9513
2R	16206080	16209567	-	9513
2R	16206080	16210021	-	9513
2R	16206080	16210189	-	9513
2R	16206080	16221122	-	9513
2R	16206080	16221669	-	9513
2R	16206228	16210189	-	9513
2R	16221150	16221669	-	9513
2R	16221890	16222166	+	9518
2R	16224710	16224769	-	9520
2R	16224916	16225106	-	9520
2R	16225326	16226058	-	9520
2R	16225326	16226567	-	9520
2R	16225326	16226656	-	9520
2R	16225326	16230077	-	9520
2R	16226737	16227591	+	9521
2R	16226775	16230077	-	9520
2R	16226805	16230077	-	9520
2R	16227960	16228027	+	9521
2R	16228331	16228399	+	9521
2R	16230344	16230777	+	9522
2R	16232878	16232966	+	9522
2R	16237032	16237088	+	9524
2R	16238987	16239057	-	9525
2R	16241512	16241567	-	9526
2R	16244083	16244148	-	9527
2R	16244300	16244494	-	9527
2R	16245161	16246372	-	9527
2R	16246913	16247746	-	9527
2R	16247910	16248226	-	9527
2R	16248479	16249530	-	9527
2R	16248479	16254421	-	9527
2R	16254921	16255215	-	9527
2R	16255432	16259236	-	9527
2R	16262943	16263007	-	9528
2R	16263122	16263177	-	9528
2R	16263537	16263602	-	9528
2R	16263906	16263961	-	9528
2R	16264092	16264152	-	9528
2R	16264362	16264416	-	9528
2R	16265123	16265166	+	9529
2R	16265123	16265181	+	9529
2R	16265627	16265687	+	9529
2R	16265854	16265913	+	9529
2R	16266077	16266141	+	9529
2R	16266654	16266718	+	9529
2R	16267705	16267775	-	9530
2R	16269656	16269793	-	9530
2R	16270254	16271338	-	9530
2R	16272642	16272704	+	9531
2R	16276537	16276589	+	9531
2R	16281304	16281518	+	9534
2R	16283499	16283550	+	9536
2R	16284250	16284313	+	9536
2R	16284654	16284712	+	9536
2R	16286232	16286295	+	9536
2R	16286978	16287070	+	9536
2R	16288947	16289745	-	9540
2R	16289609	16289951	+	9541
2R	16290747	16290915	-	9540
2R	16290752	16290927	+	9541
2R	16291056	16291123	-	9540
2R	16291223	16291301	-	9540
2R	16291719	16291773	+	9542,9543
2R	16292725	16292782	-	9544
2R	16292935	16292988	-	9544
2R	16293944	16294002	-	9544
2R	16310218	16311060	+	9547
2R	16311156	16312229	+	9547
2R	16312345	16312409	+	9547
2R	16312629	16312714	+	9547
2R	16312866	16312924	+	9547
2R	16313136	16313191	+	9547
2R	16313422	16313484	+	9547
2R	16314713	16314767	+	9547
2R	16315105	16315168	+	9547
2R	16315105	16315432	+	9547
2R	16315343	16315432	+	9547
2R	16315544	16315598	+	9547
2R	16315805	16315860	+	9547
2R	16315958	16316022	+	9547
2R	16317567	16317625	-	9548
2R	16318435	16318497	-	9548
2R	16319097	16319152	-	9548
2R	16319297	16319349	-	9548
2R	16319478	16319524	-	9548
2R	16320099	16320157	-	9548
2R	16320424	16320489	-	9548
2R	16321514	16321569	-	9549
2R	16321819	16321872	-	9549
2R	16321914	16321983	-	9549
2R	16322336	16322434	+	9550
2R	16323792	16323853	+	9550
2R	16324245	16324306	+	9550
2R	16326065	16326134	-	9551
2R	16326274	16326332	-	9551
2R	16326431	16326492	-	9551
2R	16326749	16326810	-	9551
2R	16326910	16326973	-	9551
2R	16327161	16328552	-	9551
2R	16327161	16330236	-	9551
2R	16327161	16333033	-	9551
2R	16328915	16329416	-	9551
2R	16330399	16333033	-	9551
2R	16333188	16333277	-	9551
2R	16333421	16333779	-	9551
2R	16333421	16336489	-	9551
2R	16336864	16339446	+	9552
2R	16338422	16339446	+	9552
2R	16338437	16339446	+	9552
2R	16339198	16339446	+	9552
2R	16341422	16341480	-	9553
2R	16341783	16341843	-	9553
2R	16342416	16342476	-	9553
2R	16342655	16342722	-	9553
2R	16342771	16343005	-	9553
2R	16343036	16343094	-	9553
2R	16343325	16344033	-	9553
2R	16354630	16354693	-	9557
2R	16354849	16354905	-	9557
2R	16354952	16355013	-	9557
2R	16359903	16359970	+	9560
2R	16360155	16360223	+	9560
2R	16360155	16360242	+	9560
2R	16361524	16361710	+	9560
2R	16380750	16380846	+	9564
2R	16380986	16381045	+	9564
2R	16386751	16398828	+	9565
2R	16399422	16420280	+	9565
2R	16415245	16415327	-	9566,9567
2R	16415623	16415689	-	9566,9567
2R	16416887	16416945	-	9567
2R	16416887	16416949	-	9566,9567
2R	16417351	16417409	-	9566,9567
2R	16417705	16417764	-	9566,9567
2R	16418965	16419018	-	9566,9567
2R	16420369	16421680	+	9565
2R	16421733	16422679	+	9565
2R	16422749	16423013	+	9565
2R	16422749	16423016	+	9565
2R	16423125	16423450	+	9565
2R	16423589	16424037	+	9565
2R	16424171	16424294	+	9565
2R	16424652	16425740	+	9565
2R	16425970	16426494	+	9565
2R	16426999	16427757	+	9565
2R	16427911	16428423	+	9565
2R	16428533	16428728	+	9565
2R	16428823	16429330	+	9565
2R	16428823	16429578	+	9565
2R	16429463	16429578	+	9565
2R	16432901	16433018	+	9568
2R	16443758	16443907	+	9570
2R	16444123	16444668	+	9570
2R	16466946	16467022	+	9572
2R	16467200	16467255	+	9572
2R	16468467	16468522	+	9573
2R	16468700	16468754	+	9573
2R	16484955	16485009	-	9574
2R	16486885	16487009	+	9575
2R	16487059	16487115	+	9575
2R	16487292	16487341	+	9575
2R	16488275	16488354	+	9576
2R	16488404	16488469	+	9576
2R	16488640	16488709	+	9576
2R	16491419	16491497	+	9577
2R	16499020	16499185	-	9578
2R	16500530	16503504	+	9579
2R	16503633	16525373	+	9579
2R	16516271	16516919	+	9579
2R	16516271	16517018	+	9579
2R	16516534	16517018	+	9579
2R	16517342	16525373	+	9579
2R	16525462	16525712	+	9579
2R	16525765	16527613	+	9579
2R	16527683	16528541	+	9579
2R	16528650	16528898	+	9579
2R	16529037	16529107	+	9579
2R	16529241	16529358	+	9579
2R	16529716	16530249	+	9579
2R	16530479	16530728	+	9579
2R	16531066	16531231	+	9579
2R	16531396	16531458	+	9579
2R	16531612	16531793	+	9579
2R	16531903	16532328	+	9579
2R	16535130	16535195	+	9580
2R	16552426	16554627	+	9581
2R	16552622	16554627	+	9581
2R	16554693	16554758	+	9581
2R	16554909	16554967	+	9581
2R	16555254	16555318	+	9581
2R	16555254	16555604	+	9581
2R	16555484	16555604	+	9581
2R	16555790	16555844	+	9581
2R	16556004	16556068	+	9581
2R	16556294	16556352	+	9581
2R	16556557	16556618	+	9581
2R	16560018	16560072	-	9582
2R	16560311	16560373	-	9582
2R	16560752	16560808	-	9582
2R	16560982	16561042	-	9582
2R	16561198	16561261	-	9582
2R	16561397	16563770	-	9582
2R	16564025	16564982	-	9582
2R	16566263	16566604	+	9583
2R	16566263	16566768	+	9583
2R	16566263	16566852	+	9583
2R	16566278	16566768	+	9583
2R	16566993	16567784	+	9583
2R	16568047	16568108	+	9583
2R	16568209	16568309	+	9583
2R	16568493	16568557	+	9583
2R	16569045	16569158	+	9583
2R	16569529	16569855	+	9583
2R	16569529	16569909	+	9583
2R	16570385	16570625	-	9584
2R	16570849	16570916	-	9584
2R	16571006	16571188	-	9584
2R	16572370	16572441	+	9585
2R	16572650	16573201	+	9585
2R	16575300	16576272	-	9586
2R	16575339	16576272	-	9586
2R	16579534	16580841	+	9587
2R	16579927	16580841	+	9587
2R	16580694	16580841	+	9587
2R	16581016	16582870	+	9587
2R	16583037	16584151	+	9587
2R	16584288	16584349	+	9587
2R	16584679	16584743	+	9587
2R	16584880	16584951	+	9587
2R	16587512	16587603	-	9590
2R	16588256	16588326	-	9590
2R	16588817	16588896	-	9590
2R	16589761	16589816	-	9591
2R	16590075	16590137	-	9591
2R	16590589	16590652	-	9591
2R	16590763	16590825	-	9591
2R	16591411	16594082	-	9591
2R	16595553	16595622	-	9592
2R	16595881	16595940	-	9592
2R	16596383	16596435	-	9592
2R	16596941	16597903	-	9592
2R	16598264	16604128	-	9592
2R	16598264	16604287	-	9592
2R	16607960	16618803	+	9594
2R	16608335	16618803	+	9594
2R	16609326	16618803	+	9594
2R	16612574	16618803	+	9594
2R	16618144	16618803	+	9594
2R	16619690	16621324	+	9594
2R	16621442	16621505	+	9594
2R	16621611	16621672	+	9594
2R	16621817	16621884	+	9594
2R	16622020	16622084	+	9594
2R	16622206	16622274	+	9594
2R	16622575	16622657	+	9594
2R	16622791	16622873	+	9594
2R	16623132	16623214	+	9594
2R	16630589	16630651	-	9595
2R	16630860	16630918	-	9595
2R	16631953	16632018	-	9595
2R	16632197	16632262	-	9595
2R	16632451	16632517	-	9595
2R	16633011	16633080	-	9595
2R	16633775	16633858	-	9595
2R	16634904	16637647	-	9595
2R	16634904	16639745	-	9595
2R	16641325	16642051	+	9596
2R	16641693	16642051	+	9596
2R	16641693	16642942	+	9596
2R	16642197	16642942	+	9596
2R	16643123	16643497	+	9596
2R	16643657	16644055	+	9596
2R	16643657	16644745	+	9596
2R	16644095	16644745	+	9596
2R	16644864	16644921	+	9596
2R	16645254	16645316	+	9596
2R	16645458	16645656	+	9596
2R	16645458	16645660	+	9596
2R	16645708	16645881	+	9596
2R	16647106	16650812	+	9596
2R	16651988	16652043	-	9597
2R	16653423	16653477	-	9598
2R	16653582	16653647	-	9598
2R	16653775	16653828	-	9598
2R	16654278	16654334	-	9598
2R	16654626	16654684	-	9598
2R	16655973	16656035	-	9599
2R	16656567	16656630	-	9599
2R	16657195	16657263	-	9599
2R	16657440	16658746	-	9599
2R	16657440	16663514	-	9599
2R	16664205	16667313	-	9599
2R	16664205	16667551	-	9599
2R	16667449	16667551	-	9599
2R	16670581	16670639	+	9600
2R	16671156	16671213	+	9600
2R	16671319	16671373	+	9600
2R	16674864	16675140	-	9602
2R	16675249	16678410	-	9602
2R	16675249	16678745	-	9602
2R	16678513	16678980	-	9602
2R	16678857	16678980	-	9602
2R	16679072	16679136	-	9602
2R	16679280	16680998	-	9602
2R	16681218	16683870	-	9602
2R	16681218	16697985	-	9602
2R	16691209	16691617	+	9603
2R	16691900	16692347	+	9603
2R	16692924	16692985	+	9603
2R	16698180	16698973	-	9602
2R	16699139	16699205	-	9602
2R	16699575	16705508	-	9602
2R	16706280	16716153	-	9602
2R	16706280	16730898	-	9602
2R	16716212	16730898	-	9602
2R	16737443	16737491	-	9604
2R	16737443	16737716	-	9604
2R	16746090	16746148	-	9607
2R	16748454	16748505	-	9608
2R	16749324	16749379	-	9609
2R	16750177	16750241	-	9610
2R	16751136	16751192	-	9611
2R	16751298	16751449	-	9611
2R	16751351	16751449	-	9611
2R	16753538	16753598	-	9612
2R	16753701	16753765	-	9612
2R	16753903	16753962	-	9612
2R	16754153	16754242	-	9612
2R	16754153	16755886	-	9612
2R	16754270	16755886	-	9612
2R	16755999	16756057	-	9612
2R	16756451	16756555	-	9612
2R	16756451	16756564	-	9612
2R	16756746	16756800	-	9612
2R	16757164	16757232	-	9612
2R	16757530	16757596	-	9612
2R	16757688	16757747	-	9612
2R	16757926	16757992	-	9612
2R	16758403	16758622	-	9612
2R	16758403	16759251	-	9612
2R	16758830	16759251	-	9612
2R	16759443	16759509	-	9612
2R	16759677	16759734	-	9612
2R	16760518	16760597	-	9612
2R	16760715	16761405	-	9612
2R	16760715	16761667	-	9612
2R	16761448	16761667	-	9612
2R	16761808	16761869	-	9612
2R	16762034	16762187	-	9612
2R	16762444	16762511	-	9612
2R	16762697	16762752	-	9612
2R	16762993	16763050	-	9612
2R	16763134	16763197	-	9612
2R	16763341	16764137	-	9612
2R	16763341	16772253	-	9612
2R	16763341	16772257	-	9612
2R	16764375	16765832	-	9612
2R	16767180	16767236	+	9616
2R	16767572	16767640	+	9616
2R	16767716	16767775	+	9616
2R	16768259	16768330	+	9616
2R	16768480	16768541	+	9616
2R	16768777	16768834	+	9616
2R	16773639	16773754	-	9617
2R	16774350	16774402	+	9618
2R	16778535	16778589	+	9619
2R	16778685	16778739	+	9619
2R	16781568	16781906	+	9620
2R	16781568	16782168	+	9620
2R	16782042	16782168	+	9620
2R	16783883	16784769	+	9621
2R	16783883	16788154	+	9621
2R	16784909	16788154	+	9621
2R	16787488	16788154	+	9621
2R	16788261	16788325	+	9621
2R	16788667	16788790	+	9621
2R	16789119	16789183	+	9621
2R	16789636	16789711	+	9621
2R	16789916	16790155	+	9621
2R	16789916	16790738	+	9621
2R	16790267	16790738	+	9621
2R	16792782	16792872	+	9622
2R	16793686	16793744	-	9623
2R	16793889	16793953	-	9623
2R	16794032	16794092	-	9623
2R	16794183	16794243	-	9623
2R	16794316	16794394	-	9623
2R	16794701	16796235	-	9623
2R	16812440	16812520	+	9625
2R	16812444	16812520	+	9625
2R	16817222	16817272	+	9627
2R	16817222	16817284	+	9627
2R	16818501	16818589	-	9628
2R	16818532	16818589	-	9628
2R	16818695	16818978	-	9628
2R	16824940	16825577	+	9629
2R	16825149	16825577	+	9629
2R	16825678	16825735	+	9629
2R	16826986	16827041	+	9630
2R	16827160	16827273	+	9630
2R	16849272	16849345	+	9635
2R	16850645	16850712	+	9636
2R	16851133	16851190	+	9636
2R	16851309	16851363	+	9636
2R	16852287	16852351	+	9636
2R	16853217	16853277	+	9636
2R	16853741	16853808	+	9636
2R	16855195	16855256	-	9637
2R	16856304	16856805	+	9638
2R	16856316	16856805	+	9638
2R	16857053	16857632	+	9638
2R	16858115	16858180	+	9638
2R	16858602	16858663	+	9638
2R	16858765	16858826	+	9638
2R	16859001	16859060	+	9638
2R	16859250	16859312	+	9638
2R	16859398	16859452	+	9638
2R	16859575	16859632	+	9638
2R	16859786	16859849	+	9638
2R	16864104	16864568	-	9640
2R	16865034	16865091	-	9640
2R	16865037	16865091	-	9640
2R	16865330	16865393	-	9640
2R	16865882	16865943	-	9640
2R	16866097	16866154	-	9640
2R	16867247	16867325	-	9640
2R	16868392	16868490	+	9641
2R	16869603	16871269	+	9642
2R	16871441	16871510	+	9642
2R	16872376	16872432	+	9643
2R	16873320	16873388	+	9644
2R	16873886	16874240	+	9645
2R	16874418	16874474	+	9645
2R	16875982	16876341	-	9646
2R	16876434	16876509	-	9646
2R	16876932	16877000	-	9646
2R	16878038	16894119	-	9646
2R	16880997	16882974	+	9647
2R	16883075	16883156	+	9647
2R	16883312	16883400	+	9647
2R	16883872	16884051	+	9647
2R	16884209	16884265	+	9647
2R	16894626	16895561	-	9646
2R	16898923	16899083	+	9649
2R	16899116	16899169	+	9649
2R	16899365	16899424	+	9649
2R	16899554	16899614	+	9649
2R	16899772	16899831	+	9649
2R	16900061	16900114	+	9649
2R	16900513	16900575	+	9649
2R	16900778	16900836	+	9649
2R	16901026	16901082	+	9649
2R	16901224	16901284	+	9649
2R	16924791	16926345	+	9650
2R	16924978	16926345	+	9650
2R	16925038	16926345	+	9650
2R	16925746	16926345	+	9650
2R	16926808	16928124	+	9650
2R	16926808	16931111	+	9650
2R	16928152	16931111	+	9650
2R	16931144	16931198	+	9650
2R	16931279	16932463	+	9650
2R	16931279	16936418	+	9650
2R	16932579	16940092	+	9650
2R	16936531	16940092	+	9650
2R	16937709	16937772	+	9651
2R	16938792	16938853	+	9652
2R	16939845	16940092	+	9650
2R	16940222	16940900	+	9650
2R	16941058	16941143	+	9650
2R	16941493	16941573	+	9650
2R	16941748	16941804	+	9650
2R	16941897	16941952	+	9650
2R	16942155	16942222	+	9650
2R	16942412	16942474	+	9650
2R	16942616	16942673	+	9650
2R	16946192	16946256	+	9653
2R	16946435	16946522	+	9653
2R	16950091	16950151	-	9656
2R	16950481	16950540	-	9656
2R	16950675	16950741	-	9656
2R	16951751	16952603	-	9656
2R	16952054	16952151	+	9657
2R	16953076	16953135	-	9656
2R	16954205	16954258	-	9656
2R	16954590	16954654	-	9656
2R	16955562	16955632	+	9658
2R	16955678	16955737	+	9658
2R	16958193	16958260	+	9659
2R	16974125	16979846	+	9664
2R	16974125	16984265	+	9664
2R	16979896	16984265	+	9664
2R	16984491	16984698	+	9664
2R	16984785	16984841	+	9664
2R	16984932	16985918	+	9664
2R	16986006	16986070	+	9664
2R	16986212	16986580	+	9664
2R	16986637	16986704	+	9664
2R	16986751	16994159	+	9664
2R	16994217	16994281	+	9664
2R	16994354	16994410	+	9664
2R	16996302	16996355	-	9665,9666
2R	16996729	16996991	-	9665,9666
2R	16996752	16996991	-	9665,9666
2R	16998401	16998459	-	9665,9666
2R	16999945	16999997	-	9667
2R	17001619	17001769	-	9668
2R	17002122	17002182	+	9669
2R	17002391	17002453	+	9669
2R	17003791	17003850	-	9670
2R	17004422	17004482	-	9670
2R	17004698	17004752	-	9670
2R	17004968	17005029	-	9670
2R	17006508	17006788	+	9671
2R	17007059	17007132	+	9671
2R	17008537	17008596	-	9672
2R	17008786	17008845	-	9672
2R	17008943	17009500	-	9672
2R	17008943	17010052	-	9672
2R	17010174	17010262	-	9672
2R	17010195	17010262	-	9672
2R	17010536	17010886	-	9672
2R	17010536	17011153	-	9672
2R	17010977	17011153	-	9672
2R	17011549	17011613	-	9672
2R	17011817	17011951	-	9672
2R	17012709	17013284	-	9672
2R	17012775	17013284	-	9672
2R	17013482	17013545	-	9672
2R	17013728	17013788	-	9672
2R	17013997	17014948	-	9672
2R	17015203	17015658	-	9672
2R	17015203	17015662	-	9672
2R	17015203	17015693	-	9672
2R	17017800	17018062	-	9673
2R	17018267	17018383	-	9673
2R	17018926	17019206	-	9673
2R	17019322	17019432	-	9673
2R	17019350	17019432	-	9673
2R	17020242	17021389	+	9674
2R	17021791	17021911	+	9674
2R	17022550	17022602	+	9674
2R	17022727	17022789	+	9674
2R	17022981	17023084	+	9674
2R	17023330	17023388	+	9674
2R	17023579	17023697	+	9674
2R	17025288	17025352	-	9675
2R	17025292	17025358	+	9674
2R	17025479	17025533	+	9674
2R	17025681	17025744	+	9674
2R	17026445	17026512	-	9675
2R	17026476	17026533	-	9675
2R	17027329	17028672	+	9676
2R	17027340	17028672	+	9676
2R	17029022	17031124	+	9676
2R	17031918	17032254	+	9676
2R	17032348	17032408	+	9676
2R	17032467	17034636	+	9676
2R	17034777	17034834	+	9676
2R	17035009	17035345	+	9676
2R	17035009	17035654	+	9676
2R	17035009	17036816	+	9676
2R	17036408	17036816	+	9676
2R	17036902	17036970	+	9676
2R	17037738	17037837	-	9680
2R	17037791	17037845	+	9676
2R	17038030	17038095	+	9676
2R	17038208	17038272	+	9676
2R	17038423	17038478	+	9676
2R	17038530	17038594	+	9676
2R	17038905	17038962	+	9676
2R	17038905	17038968	+	9676
2R	17039101	17040387	+	9676
2R	17040825	17040895	+	9676
2R	17041488	17041554	+	9676
2R	17041496	17043223	-	9681
2R	17041733	17041799	+	9676
2R	17041994	17042054	+	9676
2R	17043628	17043689	+	9676
2R	17043900	17043959	+	9676
2R	17044071	17044131	+	9676
2R	17044898	17044961	+	9682
2R	17045031	17045081	+	9682
2R	17046346	17046402	+	9682
2R	17046910	17046964	+	9683
2R	17047094	17047150	+	9683
2R	17048280	17048333	+	9683
2R	17049428	17050008	+	9684
2R	17050176	17050232	+	9684
2R	17050656	17050716	+	9684
2R	17051165	17051821	+	9684
2R	17051165	17053268	+	9684
2R	17053145	17053268	+	9684
2R	17053419	17053484	+	9684
2R	17054286	17056933	+	9685
2R	17055177	17055234	-	9686
2R	17056299	17056362	-	9686
2R	17057329	17057388	+	9685
2R	17057851	17057912	+	9685
2R	17058139	17058191	+	9685
2R	17060802	17060857	-	9687
2R	17062907	17062963	+	9688
2R	17063107	17063170	+	9688
2R	17064016	17064256	+	9688
2R	17067455	17067525	-	9689
2R	17068216	17069898	-	9689
2R	17069758	17069898	-	9689
2R	17069758	17071726	-	9689
2R	17070677	17071119	-	9689
2R	17071506	17071726	-	9689
2R	17071856	17071971	-	9689
2R	17072382	17072529	-	9689
2R	17072913	17075441	-	9689
2R	17072913	17075648	-	9689
2R	17072913	17081112	-	9689
2R	17081850	17087222	-	9689
2R	17088946	17089004	-	9691
2R	17089152	17089209	-	9691
2R	17089659	17089713	-	9691
2R	17090376	17091358	-	9691
2R	17091524	17091809	-	9691
2R	17092492	17092548	+	9692
2R	17094229	17094315	-	9693
2R	17094450	17094516	-	9693
2R	17094459	17094528	-	9693
2R	17094697	17094764	-	9693
2R	17095061	17096803	-	9693
2R	17095061	17097227	-	9693
2R	17095061	17099491	-	9693
2R	17097536	17098125	-	9693
2R	17098307	17099491	-	9693
2R	17100389	17102511	+	9694
2R	17103688	17105597	+	9694
2R	17104662	17105763	+	9694
2R	17105697	17105759	+	9694
2R	17106058	17106116	+	9694
2R	17106204	17106265	+	9694
2R	17106371	17106431	+	9694
2R	17106567	17106632	+	9694
2R	17109277	17109942	+	9695
2R	17109277	17110166	+	9695
2R	17110075	17110166	+	9695
2R	17110501	17113317	+	9695
2R	17113405	17113467	+	9695
2R	17113573	17113628	+	9695
2R	17113761	17113824	+	9695
2R	17123149	17123209	-	9698
2R	17129052	17129157	+	9701
2R	17129883	17129994	+	9701
2R	17137414	17137490	+	9707
2R	17140870	17140926	+	9710
2R	17154745	17154838	+	9715
2R	17158880	17158979	-	9717
2R	17160721	17160782	-	9718
2R	17166382	17166452	-	9719
2R	17195263	17195315	+	9724
2R	17205255	17205308	+	9725
2R	17217076	17220054	+	9726
2R	17220104	17275409	+	9726
2R	17247229	17247316	-	9729
2R	17254463	17254527	-	9730
2R	17254617	17254972	-	9730
2R	17255385	17255442	+	9731
2R	17255388	17255442	+	9731
2R	17257710	17257784	-	9732
2R	17266054	17275409	+	9726
2R	17266212	17275409	+	9726
2R	17276064	17351093	+	9726
2R	17307080	17307131	-	9734
2R	17351265	17352128	+	9726
2R	17352306	17354178	+	9726
2R	17352306	17359305	+	9726
2R	17352306	17361112	+	9726
2R	17352306	17361979	+	9726
2R	17354413	17359305	+	9726
2R	17354413	17361112	+	9726
2R	17354413	17361979	+	9726
2R	17354464	17361112	+	9726
2R	17359558	17361979	+	9726
2R	17361155	17361979	+	9726
2R	17362098	17362271	+	9726
2R	17362098	17371094	+	9726
2R	17362098	17373076	+	9726
2R	17362098	17373817	+	9726
2R	17371154	17373076	+	9726
